geo_fips,year,pop,pop_change_yoy,pop_change_yoy_pct,pop_change_yoy_pct_diff,rank_pop,rank_pop_change_yoy,rank_pop_change_yoy_pct,rank_pop_change_yoy_pct_diff,state_name,state_abbr
40000,2011,3788824,28810,0.007662205513064579,3.6786341906993713e-4,28,21,22,22,Oklahoma,OK
41000,2011,3872672,35058,0.009135363796358884,0.0018410217023642423,27,18,14,14,Oregon,OR
42000,2011,12747052,35646,0.0028042531251066954,-0.004490088968887946,6,17,40,40,Pennsylvania,PA
44000,2011,1053829,-165,-1.5654738072512747e-4,-0.007450889474719769,43,51,51,51,Rhode Island,RI
45000,2011,4672655,36809,0.007940082565296604,6.457404713019624e-4,24,15,20,20,South Carolina,SC
46000,2011,823740,7547,0.009246587510552039,0.001952245416557397,46,42,13,13,South Dakota,SD
47000,2011,6400298,44780,0.007045845830347739,-2.484962636469029e-4,17,13,24,24,Tennessee,TN
48000,2011,25645504,403607,0.015989566869716646,0.008695224775722005,2,1,2,2,Texas,TX
49000,2011,2814797,39384,0.014190320503651169,0.006895978409656527,34,14,5,5,Utah,UT
50000,2011,627197,1311,0.0020946306515883086,-0.005199711442406333,49,49,46,46,Vermont,VT
51000,2011,8102437,78433,0.00977479572542586,0.0024804536314312177,12,8,11,11,Virginia,VA
53000,2011,6827479,84470,0.012527048384482358,0.0052327062904877165,13,6,6,6,Washington,WA
54000,2011,1856606,2341,0.0012624948429701256,-0.006031847251024516,37,48,47,47,West Virginia,WV
55000,2011,5705840,15302,0.002689025185316397,-0.0046053169086782446,20,29,42,42,Wisconsin,WI
56000,2011,567491,2960,0.005243290448177337,-0.002051051645817305,51,47,30,30,Wyoming,WY
00000,2012,313877662,2294181,0.007362973777162468,0,,,,,United States,US
01000,2012,4816632,16990,0.00353984734694796,-0.003823126430214508,23,25,34,34,Alabama,AL
02000,2012,730810,8461,0.011713174656571823,0.004350200879409355,47,40,10,10,Alaska,AK
04000,2012,6556344,82928,0.01281054701258192,0.005447573235419452,15,7,8,8,Arizona,AZ
05000,2012,2952876,11838,0.004025109502155361,-0.0033378642750071068,32,35,31,31,Arkansas,AR
06000,2012,37944551,308240,0.008189963144900147,8.26989367737679e-4,1,2,21,21,California,CA
08000,2012,5193660,71760,0.0140104258185439,0.006647452041381431,22,9,5,5,Colorado,CO
09000,2012,3595211,6579,0.001833289119642248,-0.0055296846575202206,29,44,42,42,Connecticut,CT
10000,2012,915518,7928,0.008735221851276457,0.0013722480741139888,45,41,18,18,Delaware,DE
11000,2012,635737,15447,0.024902868013348595,0.017539894236186127,49,29,1,1,District of Columbia,DC
12000,2012,19302016,246409,0.012931049638040919,0.005568075860878451,4,3,7,7,Florida,FL
13000,2012,9903580,99950,0.010195203205343327,0.002832229428180859,8,4,15,15,Georgia,GA
15000,2012,1395199,15637,0.011334756973590168,0.0039717831964277,40,28,12,12,Hawaii,HI
16000,2012,1595910,11638,0.007345960794611027,-1.7012982551441527e-5,39,36,24,24,Idaho,ID
17000,2012,12883029,15246,0.001184819482889943,-0.006178154294272525,5,30,46,46,Illinois,IL
18000,2012,6538989,21739,0.003335609344432084,-0.004027364432730384,16,22,36,36,Indiana,IN
19000,2012,3076844,10072,0.003284235019753669,-0.004078738757408799,30,38,37,37,Iowa,IA
20000,2012,2886024,16347,0.005696459915175122,-0.0016665138619873458,33,27,29,29,Kansas,KS
21000,2012,4387865,17048,0.003900414956746073,-0.003462558820416395,26,24,32,32,Kentucky,KY
22000,2012,4602067,25823,0.0056428372263367076,-0.0017201365508257606,25,20,30,30,Louisiana,LA
23000,2012,1328094,-379,-2.8528995320190926e-4,-0.007648263730364377,41,50,50,50,Maine,ME
24000,2012,5888375,48134,0.008241783172988923,8.788093958264544e-4,19,13,20,20,Maryland,MD
25000,2012,6664269,50051,0.007567183301185416,2.0420952402294777e-4,14,12,23,23,Massachusetts,MA
26000,2012,9898289,15236,0.001541628887348879,-0.005821344889813589,9,31,45,45,Michigan,MI
27000,2012,5377500,30880,0.005775611507831116,-0.0015873622693313525,21,17,28,28,Minnesota,MN
28000,2012,2984599,5452,0.0018300540389581312,-0.005532919738204337,31,45,43,43,Mississippi,MS
29000,2012,6026027,14845,0.002469564222144663,-0.004893409555017806,18,33,40,40,Missouri,MO
30000,2012,1004168,6650,0.006666546368085589,-6.964274090768795e-4,44,43,27,27,Montana,MT
31000,2012,1853691,12777,0.006940574084395034,-4.223996927674341e-4,38,34,26,26,Nebraska,NE
32000,2012,2744670,31556,0.011630915619468994,0.004267941842306526,35,16,11,11,Nevada,NV
33000,2012,1324677,4233,0.003205739887492389,-0.004157233889670079,42,47,38,38,New Hampshire,NH
34000,2012,8845671,17119,0.0019390495746074781,-0.00542392420255499,11,23,41,41,New Jersey,NJ
35000,2012,2087715,7008,0.003368085943864273,-0.003994887833298195,36,42,35,35,New Mexico,NM
36000,2012,19574362,74441,0.003817502645267127,-0.003545471131895341,3,8,33,33,New York,NY
37000,2012,9751810,92897,0.00961774891232585,0.002254775135163381,10,5,17,17,North Carolina,NC
38000,2012,702227,16701,0.02436231448551915,0.01699934070835668,48,26,2,2,North Dakota,ND
39000,2012,11550971,5236,4.5350079488226604e-4,-0.006909472982280202,7,46,48,48,Ohio,OH
40000,2012,3819320,30496,0.008048935500830865,6.859617236683966e-4,28,18,22,22,Oklahoma,OK
41000,2012,3900102,27430,0.007082964939969096,-2.800088371933719e-4,27,19,25,25,Oregon,OR
42000,2012,12769123,22071,0.0017314591640482835,-0.005631514613114185,6,21,44,44,Pennsylvania,PA
44000,2012,1054893,1064,0.001009651470969199,-0.006353322306193269,43,48,47,47,Rhode Island,RI
45000,2012,4719027,46372,0.009924122367262296,0.0025611485900998276,24,14,16,16,South Carolina,SC
46000,2012,833859,10119,0.012284215893364411,0.004921242116201943,46,37,9,9,South Dakota,SD
47000,2012,6455752,55454,0.008664284069273024,0.0013013102921105562,17,11,19,19,Tennessee,TN
48000,2012,26084120,438616,0.017103036851995577,0.009740063074833109,2,1,3,3,Texas,TX
49000,2012,2854146,39349,0.013979338474497451,0.006616364697334983,34,15,6,6,Utah,UT
50000,2012,626361,-836,-0.001332914538813164,-0.008695888315975632,50,51,51,51,Vermont,VT
51000,2012,8187456,85019,0.010493015866707757,0.003130042089545289,12,6,13,13,Virginia,VA
53000,2012,6898599,71120,0.010416729220258313,0.0030537554430958447,13,10,14,14,Washington,WA
54000,2012,1857446,840,4.5243848183190185e-4,-0.006910535295330566,37,49,49,49,West Virginia,WV
55000,2012,5720825,14985,0.0026262566072655386,-0.0047367171698969295,20,32,39,39,Wisconsin,WI
56000,2012,576656,9165,0.016150035859599534,0.008787062082437066,51,39,4,4,Wyoming,WY
00000,2013,316059947,2182285,0.006952661065762622,0,,,,,United States,US
01000,2013,4831586,14954,0.003104659023151447,-0.0038480020426111747,23,31,33,33,Alabama,AL
02000,2013,737626,6816,0.009326637566535761,0.00237397650077314,47,42,18,18,Alaska,AK
04000,2013,6634690,78346,0.011949647547474629,0.004996986481712007,15,5,7,7,Arizona,AZ
05000,2013,2960459,7583,0.0025680048874385515,-0.00438465617832407,32,41,38,38,Arkansas,AR
06000,2013,38253768,309217,0.00814918062938734,0.0011965195636247181,1,2,21,21,California,CA
08000,2013,5270774,77114,0.014847718179472665,0.007895057113710044,22,6,5,5,Colorado,CO
09000,2013,3595792,581,1.61603866921858e-4,-0.006791057198840764,29,48,50,50,Connecticut,CT
10000,2013,924062,8544,0.00933242164545099,0.0023797605796883683,45,39,17,17,Delaware,DE
11000,2013,651559,15822,0.02488765008171618,0.017934989015953556,49,30,2,2,District of Columbia,DC
12000,2013,19551678,249662,0.012934503836283215,0.005981842770520593,4,3,6,6,Florida,FL
13000,2013,9975592,72012,0.007271309970737855,3.1864890497523314e-4,8,7,23,23,Georgia,GA
15000,2013,1408822,13623,0.009764198512183566,0.0028115374464209447,40,32,15,15,Hawaii,HI
16000,2013,1612053,16143,0.010115232061958381,0.0031625709961957595,39,29,11,11,Idaho,ID
17000,2013,12895778,12749,9.8959646834607e-4,-0.005963064597416552,5,33,45,45,Illinois,IL
18000,2013,6570575,31586,0.004830410327957426,-0.0021222507378051954,16,19,31,31,Indiana,IN
19000,2013,3093935,17091,0.005554717756246335,-0.0013979433095162863,30,26,29,29,Iowa,IA
20000,2013,2894306,8282,0.002869692005333289,-0.004082969060429332,34,40,35,35,Kansas,KS
21000,2013,4406906,19041,0.004339468055648932,-0.00261319301011369,26,24,32,32,Kentucky,KY
22000,2013,4626040,23973,0.005209181004970158,-0.0017434800607924635,25,22,30,30,Louisiana,LA
23000,2013,1328543,449,3.3807847938474236e-4,-0.006614582586377879,41,49,49,49,Maine,ME
24000,2013,5925197,36822,0.00625333814507398,-6.993229206886413e-4,19,16,27,27,Maryland,MD
25000,2013,6715158,50889,0.007636096322042222,6.834352562796004e-4,14,11,22,22,Massachusetts,MA
26000,2013,9914802,16513,0.0016682681218946021,-0.005284392943868019,9,28,43,43,Michigan,MI
27000,2013,5414722,37222,0.006921803812180381,-3.085725358224073e-5,21,15,24,24,Minnesota,MN
28000,2013,2989839,5240,0.0017556797412315692,-0.005196981324531053,31,44,42,42,Mississippi,MS
29000,2013,6042989,16962,0.002814789910499903,-0.004137871155262719,18,27,36,36,Missouri,MO
30000,2013,1014158,9990,0.009948534508169947,0.0029958734424073256,44,37,13,13,Montana,MT
31000,2013,1865813,12122,0.006539385474709647,-4.1327559105297507e-4,37,35,25,25,Nebraska,NE
32000,2013,2776956,32286,0.011763162784597055,0.004810501718834433,35,18,8,8,Nevada,NV
33000,2013,1327272,2595,0.0019589681107168013,-0.00499369295504582,42,46,41,41,New Hampshire,NH
34000,2013,8857821,12150,0.001373553232988204,-0.005579107832774418,11,34,44,44,New Jersey,NJ
35000,2013,2092833,5118,0.0024514840387696597,-0.004501177026992962,36,45,40,40,New Mexico,NM
36000,2013,19626488,52126,0.0026629731278087123,-0.004289687937953909,3,10,37,37,New York,NY
37000,2013,9846717,94907,0.009732244578185998,0.0027795835124233767,10,4,16,16,North Carolina,NC
38000,2013,723149,20922,0.029793784630895707,0.022841123565133084,48,23,1,1,North Dakota,ND
39000,2013,11579692,28721,0.0024864576320034045,-0.004466203433759217,7,20,39,39,Ohio,OH
40000,2013,3853891,34571,0.0090516112815893935,0.002098950215826772,28,17,19,19,Oklahoma,OK
41000,2013,3924110,24008,0.006155736439713628,-7.96924626048994e-4,27,21,28,28,Oregon,OR
42000,2013,12779538,10415,8.156394139205958e-4,-0.006137021651842026,6,36,46,46,Pennsylvania,PA
44000,2013,1055560,667,6.322916163061088e-4,-0.006320369449456513,43,47,47,47,Rhode Island,RI
45000,2013,4766469,47442,0.010053343623590201,0.0031006825578275797,24,12,12,12,South Carolina,SC
46000,2013,842751,8892,0.010663673354847763,0.003711012289085141,46,38,9,9,South Dakota,SD
47000,2013,6496943,41191,0.006380511519029851,-5.721495467327703e-4,17,14,26,26,Tennessee,TN
48000,2013,26479646,395526,0.0151634787755922,0.008210817709829578,2,1,4,4,Texas,TX
49000,2013,2898773,44627,0.01563585044353022,0.008683189377767598,33,13,3,3,Utah,UT
50000,2013,626603,242,3.863586653702897e-4,-0.006566302400392332,50,50,48,48,Vermont,VT
51000,2013,8255861,68405,0.008354854059673726,0.0014021929939111045,12,8,20,20,Virginia,VA
53000,2013,6966252,67653,0.009806773810160584,0.0028541127443979623,13,9,14,14,Washington,WA
54000,2013,1854768,-2678,-0.0014417646596455564,-0.008394425725408178,38,51,51,51,West Virginia,WV
55000,2013,5738012,17187,0.0030042869690997363,-0.003948374096662885,20,25,34,34,Wisconsin,WI
56000,2013,582620,5964,0.01034238783607558,0.0033897267703129584,51,43,10,10,Wyoming,WY
00000,2014,318386329,2326382,0.007360572011992396,0,,,,,United States,US
01000,2014,4843737,12151,0.0025149091830301683,-0.0048456628289622276,23,31,35,35,Alabama,AL
02000,2014,737075,-551,-7.469910225507236e-4,-0.00810756303454312,48,47,47,47,Alaska,AK
04000,2014,6732873,98183,0.01479843067272171,0.007437858660729314,15,4,7,7,Arizona,AZ
05000,2014,2968759,8300,0.0028036193036282547,-0.004556952708364141,32,37,31,31,Arkansas,AR
06000,2014,38586706,332938,0.008703404067280379,0.001342832055287983,1,2,16,16,California,CA
08000,2014,5352637,81863,0.015531494994852749,0.008170922982860353,22,8,4,4,Colorado,CO
09000,2014,3595697,-95,-2.6419770665266513e-5,-0.0073869917826576625,29,46,46,46,Connecticut,CT
10000,2014,933131,9069,0.009814276531228424,0.0024537045192360284,45,35,13,13,Delaware,DE
11000,2014,663603,12044,0.01848489545843124,0.011124323446438843,49,32,2,2,District of Columbia,DC
12000,2014,19853880,302202,0.01545657615678818,0.008096004144795783,3,3,5,5,Florida,FL
13000,2014,10071204,95612,0.009584594077223688,0.0022240220652312917,8,5,14,14,Georgia,GA
15000,2014,1415335,6513,0.004623011281765901,-0.0027375607302264947,40,41,28,28,Hawaii,HI
16000,2014,1632248,20195,0.012527503748325893,0.005166931736333497,39,22,11,11,Idaho,ID
17000,2014,12885092,-10686,-8.286432970542763e-4,-0.008189215309046672,5,51,48,48,Illinois,IL
18000,2014,6596019,25444,0.0038724160366482387,-0.003488155975344157,16,20,30,30,Indiana,IN
19000,2014,3110643,16708,0.005400242732959807,-0.001960329279032589,30,25,26,26,Iowa,IA
20000,2014,2901861,7555,0.0026102975981116025,-0.004750274413880793,34,38,34,34,Kansas,KS
21000,2014,4416992,10086,0.0022886805391356202,-0.005071891472856776,26,33,37,37,Kentucky,KY
22000,2014,4645938,19898,0.004301303058339314,-0.0030592689536530823,25,23,29,29,Louisiana,LA
23000,2014,1331217,2674,0.002012731240163096,-0.0053478407718293,42,42,38,38,Maine,ME
24000,2014,5960064,34867,0.005884530083978642,-0.0014760419280137535,19,17,25,25,Maryland,MD
25000,2014,6764864,49706,0.007402059638805222,4.1487626812826243e-5,14,11,20,20,Massachusetts,MA
26000,2014,9932033,17231,0.0017379066167937595,-0.005622665395198637,10,24,39,39,Michigan,MI
27000,2014,5452665,37943,0.007007377294716146,-3.5319471727624993e-4,21,16,23,23,Minnesota,MN
28000,2014,2991892,2053,6.866590475273083e-4,-0.006673912964465087,31,43,45,45,Mississippi,MS
29000,2014,6059130,16141,0.0026710291877082683,-0.004689542824284128,18,26,32,32,Missouri,MO
30000,2014,1022657,8499,0.008380350990674038,0.0010197789786816416,44,36,17,17,Montana,MT
31000,2014,1879955,14142,0.007579537713586517,2.1896570159412113e-4,37,29,19,19,Nebraska,NE
32000,2014,2818935,41979,0.015116912187301492,0.007756340175309096,35,13,6,6,Nevada,NV
33000,2014,1334257,6985,0.005262674116533763,-0.002097897895458633,41,39,27,27,New Hampshire,NH
34000,2014,8867277,9456,0.0010675311682184592,-0.006293040843773937,11,34,41,41,New Jersey,NJ
35000,2014,2090236,-2597,-0.0012409016868522237,-0.00860147369884462,36,49,49,49,New Mexico,NM
36000,2014,19653431,26943,0.0013727876327135043,-0.005987784379278892,4,18,40,40,New York,NY
37000,2014,9937295,90578,0.009198801996645176,0.0018382299846527797,9,7,15,15,North Carolina,NC
38000,2014,738736,15587,0.0215543408066664,0.014193768794674003,47,27,1,1,North Dakota,ND
39000,2014,11606573,26881,0.002321391622506022,-0.0050391803894863745,7,19,36,36,Ohio,OH
40000,2014,3879187,25296,0.0065637559546961755,-7.968160572962204e-4,28,21,24,24,Oklahoma,OK
41000,2014,3965447,41337,0.010534108371070128,0.003173536359077732,27,14,12,12,Oregon,OR
42000,2014,12792392,12854,0.001005826658209397,-0.006354745353782999,6,30,42,42,Pennsylvania,PA
44000,2014,1056511,951,9.009435749744211e-4,-0.006459628437017975,43,44,44,44,Rhode Island,RI
45000,2014,4826858,60389,0.01266954636650317,0.005308974354510774,24,9,10,10,South Carolina,SC
46000,2014,849670,6919,0.008210016956372641,8.494449443802454e-4,46,40,18,18,South Dakota,SD
47000,2014,6544617,47674,0.0073379126152099535,-2.2659396782442366e-5,17,12,21,21,Tennessee,TN
48000,2014,26963092,483446,0.01825726824293648,0.010896696230944084,2,1,3,3,Texas,TX
49000,2014,2938327,39554,0.013645083626762082,0.006284511614769686,33,15,8,8,Utah,UT
50000,2014,625693,-910,-0.0014522752045553564,-0.008812847216547752,50,48,50,50,Vermont,VT
51000,2014,8315430,59569,0.007215358882616847,-1.4521312937554928e-4,12,10,22,22,Virginia,VA
53000,2014,7057531,91279,0.01310302871615899,0.005742456704166595,13,6,9,9,Washington,WA
54000,2014,1850569,-4199,-0.0022638949992667546,-0.009624467011259151,38,50,51,51,West Virginia,WV
55000,2014,5753199,15187,0.002646735489573741,-0.004713836522418655,20,28,33,33,Wisconsin,WI
56000,2014,583159,539,9.251313034224709e-4,-0.006435440708569925,51,45,43,43,Wyoming,WY
00000,2015,320738994,2352665,0.007389340514052034,0,,,,,United States,US
01000,2015,4854803,11066,0.002284599679957851,-0.005104740834094183,24,29,36,36,Alabama,AL
02000,2015,738430,1355,0.001838347522300987,-0.005550992991751047,48,42,37,37,Alaska,AK
04000,2015,6832810,99937,0.014843143484215431,0.007453802970163397,14,7,9,9,Arizona,AZ
05000,2015,2979732,10973,0.0036961572158602297,-0.003693183298191804,33,30,30,30,Arkansas,AR
06000,2015,38904296,317590,0.008230554844458607,8.412143304065726e-4,1,3,17,17,California,CA
08000,2015,5454328,101691,0.018998299342922003,0.011608958828869968,22,6,3,3,Colorado,CO
09000,2015,3588561,-7136,-0.0019845943637631313,-0.009373934877815165,29,49,50,50,Connecticut,CT
10000,2015,942065,8934,0.009574218410919795,0.0021848778968677615,45,32,15,15,Delaware,DE
11000,2015,677014,13411,0.020209372169806346,0.012820031655754311,49,25,2,2,District of Columbia,DC
12000,2015,20219111,365231,0.018395950816666565,0.01100661030261453,3,2,5,5,Florida,FL
13000,2015,10183353,112149,0.011135610002537929,0.003746269488485895,8,4,13,13,Georgia,GA
15000,2015,1422999,7664,0.0054149724270225776,-0.0019743680870294563,40,35,25,25,Hawaii,HI
16000,2015,1652495,20247,0.012404365022962197,0.005015024508910163,39,20,12,12,Idaho,ID
17000,2015,12859585,-25507,-0.0019795745346637803,-0.009368915048715815,5,51,49,49,Illinois,IL
18000,2015,6611442,15423,0.002338228558771586,-0.005051111955280447,16,24,35,35,Indiana,IN
19000,2015,3122541,11898,0.003824932658617527,-0.003564407855434507,30,28,29,29,Iowa,IA
20000,2015,2910717,8856,0.003051834667477181,-0.004337505846574853,34,33,31,31,Kansas,KS
21000,2015,4429126,12134,0.0027471184009389194,-0.004642222113113114,26,26,32,32,Kentucky,KY
22000,2015,4666998,21060,0.0045329920459549825,-0.0028563484680970514,25,19,28,28,Louisiana,LA
23000,2015,1329098,-2119,-0.0015917765473247411,-0.008981117061376775,42,47,48,48,Maine,ME
24000,2015,5988528,28464,0.004775787642548805,-0.002613552871503229,19,18,27,27,Maryland,MD
25000,2015,6797484,32620,0.004821974248114966,-0.002567366265937068,15,15,26,26,Massachusetts,MA
26000,2015,9934483,2450,2.4667658675721273e-4,-0.007142663927294821,10,41,42,42,Michigan,MI
27000,2015,5484002,31337,0.005747097978694822,-0.001642242535357212,21,16,23,23,Minnesota,MN
28000,2015,2990231,-1661,-5.551670982776116e-4,-0.007944507612329645,31,46,47,47,Mississippi,MS
29000,2015,6075411,16281,0.002687019423580613,-0.004702321090471421,18,22,33,33,Missouri,MO
30000,2015,1031495,8838,0.008642193814739449,0.001252853300687415,44,34,16,16,Montana,MT
31000,2015,1892059,12104,0.006438451984223026,-9.508885298290075e-4,37,27,20,20,Nebraska,NE
32000,2015,2868531,49596,0.017593878539235563,0.010204538025183528,35,13,6,6,Nevada,NV
33000,2015,1337480,3223,0.0024155766093039046,-0.00497376390474813,41,39,34,34,New Hampshire,NH
34000,2015,8870312,3035,3.4226967309129963e-4,-0.007047070840960734,11,40,41,41,New Jersey,NJ
35000,2015,2090071,-165,-7.893845479649188e-5,-0.007468278968848526,36,45,45,45,New Mexico,NM
36000,2015,19657321,3890,1.9792981693628965e-4,-0.007191410697115744,4,37,43,43,New York,NY
37000,2015,10037218,99923,0.010055352085250564,0.0026660115711985297,9,8,14,14,North Carolina,NC
38000,2015,755537,16801,0.022742901388317343,0.015353560874265308,47,21,1,1,North Dakota,ND
